"Fecha","Usuario","CPU_Por","Memoria_Por","Proceso"
"210309-114901","hdfs","0.0","0.0","python2.7"
"210309-114901","hue","5.7","6.0","python2.7"
"210309-114901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-114901","hue","0.0","0.0","python2.7"
"210309-114901","hue","0.0","0.0","python2.7"
"210309-114901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-114901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-114901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-114901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-115401","hdfs","0.0","0.0","python2.7"
"210309-115401","hue","5.7","6.0","python2.7"
"210309-115401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115401","hue","0.0","0.0","python2.7"
"210309-115401","hue","0.0","0.0","python2.7"
"210309-115401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-115901","hdfs","0.0","0.0","python2.7"
"210309-115901","hue","5.7","6.0","python2.7"
"210309-115901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115901","hue","0.0","0.0","python2.7"
"210309-115901","hue","0.0","0.0","python2.7"
"210309-115901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-115901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-120401","hdfs","0.0","0.0","python2.7"
"210309-120401","hue","5.7","6.0","python2.7"
"210309-120401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120401","hue","0.0","0.0","python2.7"
"210309-120401","hue","0.0","0.0","python2.7"
"210309-120401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-120901","hdfs","0.0","0.0","python2.7"
"210309-120901","hue","5.7","6.0","python2.7"
"210309-120901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120901","hue","0.0","0.0","python2.7"
"210309-120901","hue","0.0","0.0","python2.7"
"210309-120901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-120901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121401","hdfs","0.0","0.0","python2.7"
"210309-121401","hue","5.7","6.0","python2.7"
"210309-121401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121401","hue","0.0","0.0","python2.7"
"210309-121401","hue","0.0","0.0","python2.7"
"210309-121401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","hdfs","0.0","0.0","python2.7"
"210309-121901","hue","5.7","6.0","python2.7"
"210309-121901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121901","hue","0.0","0.0","python2.7"
"210309-121901","hue","0.0","0.0","python2.7"
"210309-121901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-121901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","hdfs","0.0","0.0","python2.7"
"210309-122401","hue","5.7","6.0","python2.7"
"210309-122401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122401","hue","0.0","0.0","python2.7"
"210309-122401","hue","0.0","0.0","python2.7"
"210309-122401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","hdfs","0.0","0.0","python2.7"
"210309-122901","hue","5.7","6.0","python2.7"
"210309-122901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122901","hue","0.0","0.0","python2.7"
"210309-122901","hue","0.0","0.0","python2.7"
"210309-122901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-122901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123401","hdfs","0.0","0.0","python2.7"
"210309-123401","hue","5.7","6.0","python2.7"
"210309-123401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123401","hue","0.0","0.0","python2.7"
"210309-123401","hue","0.0","0.0","python2.7"
"210309-123401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123901","hdfs","0.0","0.0","python2.7"
"210309-123901","hue","5.7","6.0","python2.7"
"210309-123901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123901","hue","0.0","0.0","python2.7"
"210309-123901","hue","0.0","0.0","python2.7"
"210309-123901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-123901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124401","hdfs","0.0","0.0","python2.7"
"210309-124401","hue","5.7","6.0","python2.7"
"210309-124401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124401","hue","0.0","0.0","python2.7"
"210309-124401","hue","0.0","0.0","python2.7"
"210309-124401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124901","hdfs","0.0","0.0","python2.7"
"210309-124901","hue","5.7","6.0","python2.7"
"210309-124901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124901","hue","0.0","0.0","python2.7"
"210309-124901","hue","0.0","0.0","python2.7"
"210309-124901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-124901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125401","hdfs","0.0","0.0","python2.7"
"210309-125401","hue","5.7","6.0","python2.7"
"210309-125401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125401","hue","0.0","0.0","python2.7"
"210309-125401","hue","0.0","0.0","python2.7"
"210309-125401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125901","hdfs","0.0","0.0","python2.7"
"210309-125901","hue","5.7","6.0","python2.7"
"210309-125901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125901","hue","0.0","0.0","python2.7"
"210309-125901","hue","0.0","0.0","python2.7"
"210309-125901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-125901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130401","hdfs","0.0","0.0","python2.7"
"210309-130401","hue","5.7","6.0","python2.7"
"210309-130401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130401","hue","0.0","0.0","python2.7"
"210309-130401","hue","0.0","0.0","python2.7"
"210309-130401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130901","hdfs","0.0","0.0","python2.7"
"210309-130901","hue","5.7","6.0","python2.7"
"210309-130901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130901","hue","0.0","0.0","python2.7"
"210309-130901","hue","0.0","0.0","python2.7"
"210309-130901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-130901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131401","hdfs","0.0","0.0","python2.7"
"210309-131401","hue","5.7","6.0","python2.7"
"210309-131401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131401","hue","0.0","0.0","python2.7"
"210309-131401","hue","0.0","0.0","python2.7"
"210309-131401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131901","hdfs","0.0","0.0","python2.7"
"210309-131901","hue","5.7","6.0","python2.7"
"210309-131901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131901","hue","0.0","0.0","python2.7"
"210309-131901","hue","0.0","0.0","python2.7"
"210309-131901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-131901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","hdfs","0.0","0.0","python2.7"
"210309-132401","hue","5.7","6.0","python2.7"
"210309-132401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132401","hue","0.0","0.0","python2.7"
"210309-132401","hue","0.0","0.0","python2.7"
"210309-132401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132901","hdfs","0.0","0.0","python2.7"
"210309-132901","hue","5.7","6.0","python2.7"
"210309-132901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132901","hue","0.0","0.0","python2.7"
"210309-132901","hue","0.0","0.0","python2.7"
"210309-132901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-132901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133401","hdfs","0.0","0.0","python2.7"
"210309-133401","hue","5.7","6.0","python2.7"
"210309-133401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133401","hue","0.0","0.0","python2.7"
"210309-133401","hue","0.0","0.0","python2.7"
"210309-133401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133901","hdfs","0.0","0.0","python2.7"
"210309-133901","hue","5.7","6.0","python2.7"
"210309-133901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133901","hue","0.0","0.0","python2.7"
"210309-133901","hue","0.0","0.0","python2.7"
"210309-133901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-133901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","hdfs","0.0","0.0","python2.7"
"210309-134401","hue","5.7","6.0","python2.7"
"210309-134401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134401","hue","0.0","0.0","python2.7"
"210309-134401","hue","0.0","0.0","python2.7"
"210309-134401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","hdfs","0.0","0.0","python2.7"
"210309-134901","hue","5.7","6.0","python2.7"
"210309-134901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134901","hue","0.0","0.0","python2.7"
"210309-134901","hue","0.0","0.0","python2.7"
"210309-134901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-134901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135402","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135402","hdfs","0.0","0.0","python2.7"
"210309-135402","hue","5.7","6.0","python2.7"
"210309-135402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135402","hue","0.0","0.0","python2.7"
"210309-135402","hue","0.0","0.0","python2.7"
"210309-135402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","hdfs","0.0","0.0","python2.7"
"210309-135901","hue","5.7","6.0","python2.7"
"210309-135901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135901","hue","0.0","0.0","python2.7"
"210309-135901","hue","0.0","0.0","python2.7"
"210309-135901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-135901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","hdfs","0.0","0.0","python2.7"
"210309-140401","hue","5.7","6.0","python2.7"
"210309-140401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140401","hue","0.0","0.0","python2.7"
"210309-140401","hue","0.0","0.0","python2.7"
"210309-140401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hdfs","0.0","0.0","python2.7"
"210309-140901","hue","5.7","6.0","python2.7"
"210309-140901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140901","hue","0.0","0.0","python2.7"
"210309-140901","hue","0.0","0.0","python2.7"
"210309-140901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-140901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141401","hdfs","0.0","0.0","python2.7"
"210309-141401","hue","5.7","6.0","python2.7"
"210309-141401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141401","hue","0.0","0.0","python2.7"
"210309-141401","hue","0.0","0.0","python2.7"
"210309-141401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hdfs","0.0","0.0","python2.7"
"210309-141901","hue","5.7","6.0","python2.7"
"210309-141901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141901","hue","0.0","0.0","python2.7"
"210309-141901","hue","0.0","0.0","python2.7"
"210309-141901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-141901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","hdfs","0.0","0.0","python2.7"
"210309-142401","hue","5.7","6.0","python2.7"
"210309-142401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142401","hue","0.0","0.0","python2.7"
"210309-142401","hue","0.0","0.0","python2.7"
"210309-142401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hdfs","0.0","0.0","python2.7"
"210309-142901","hue","5.7","6.0","python2.7"
"210309-142901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142901","hue","0.0","0.0","python2.7"
"210309-142901","hue","0.0","0.0","python2.7"
"210309-142901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-142901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","hdfs","0.0","0.0","python2.7"
"210309-143401","hue","5.7","6.0","python2.7"
"210309-143401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143401","hue","0.0","0.0","python2.7"
"210309-143401","hue","0.0","0.0","python2.7"
"210309-143401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143901","hdfs","0.0","0.0","python2.7"
"210309-143901","hue","5.7","6.0","python2.7"
"210309-143901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143901","hue","0.0","0.0","python2.7"
"210309-143901","hue","0.0","0.0","python2.7"
"210309-143901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-143901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144401","hdfs","0.0","0.0","python2.7"
"210309-144401","hue","5.7","6.0","python2.7"
"210309-144401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144401","hue","0.0","0.0","python2.7"
"210309-144401","hue","0.0","0.0","python2.7"
"210309-144401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144901","hdfs","0.0","0.0","python2.7"
"210309-144901","hue","5.7","6.0","python2.7"
"210309-144901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144901","hue","0.0","0.0","python2.7"
"210309-144901","hue","0.0","0.0","python2.7"
"210309-144901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-144901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145401","hdfs","0.0","0.0","python2.7"
"210309-145401","hue","5.7","6.0","python2.7"
"210309-145401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145401","hue","0.0","0.0","python2.7"
"210309-145401","hue","0.0","0.0","python2.7"
"210309-145401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145901","hdfs","0.0","0.0","python2.7"
"210309-145901","hue","5.7","6.0","python2.7"
"210309-145901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145901","hue","0.0","0.0","python2.7"
"210309-145901","hue","0.0","0.0","python2.7"
"210309-145901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-145901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150401","hdfs","0.0","0.0","python2.7"
"210309-150401","hue","5.7","6.0","python2.7"
"210309-150401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150401","hue","0.0","0.0","python2.7"
"210309-150401","hue","0.0","0.0","python2.7"
"210309-150401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150901","hdfs","0.0","0.0","python2.7"
"210309-150901","hue","5.7","6.0","python2.7"
"210309-150901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150901","hue","0.0","0.0","python2.7"
"210309-150901","hue","0.0","0.0","python2.7"
"210309-150901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-150901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151401","hdfs","0.0","0.0","python2.7"
"210309-151401","hue","5.7","6.0","python2.7"
"210309-151401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151401","hue","0.0","0.0","python2.7"
"210309-151401","hue","0.0","0.0","python2.7"
"210309-151401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151901","hdfs","0.0","0.0","python2.7"
"210309-151901","hue","5.7","6.0","python2.7"
"210309-151901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151901","hue","0.0","0.0","python2.7"
"210309-151901","hue","0.0","0.0","python2.7"
"210309-151901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-151901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152401","hdfs","0.0","0.0","python2.7"
"210309-152401","hue","5.7","6.0","python2.7"
"210309-152401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152401","hue","0.0","0.0","python2.7"
"210309-152401","hue","0.0","0.0","python2.7"
"210309-152401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152901","hdfs","0.0","0.0","python2.7"
"210309-152901","hue","5.7","6.0","python2.7"
"210309-152901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152901","hue","0.0","0.0","python2.7"
"210309-152901","hue","0.0","0.0","python2.7"
"210309-152901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-152901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153401","hdfs","0.0","0.0","python2.7"
"210309-153401","hue","5.7","6.0","python2.7"
"210309-153401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153401","hue","0.0","0.0","python2.7"
"210309-153401","hue","0.0","0.0","python2.7"
"210309-153401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153901","hdfs","0.0","0.0","python2.7"
"210309-153901","hue","5.7","6.0","python2.7"
"210309-153901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-153901","hue","0.0","0.0","python2.7"
